ID,TARGET
2024-07-11_B09MR4Z3H9,2.0894285382199578
2024-07-11_B0B31T1XMH,2.0894285382199578
2024-07-11_B0B31SM3ZR,2.0894285382199578
2024-07-11_B0B69FBGN1,2.0894285382199578
2024-07-11_B0B31VFJ6Q,4.605
2024-07-11_B0B31VTH56,0.31
2024-07-11_B0B31Y1FDZ,7.68
2024-07-11_B0B699PLXD,2.31
2024-07-11_B0B69B8R3C,2.0894285382199578
2024-07-11_B0B69C4GST,2.0894285382199578
2024-07-11_B0B69DD2C7,2.0894285382199578
2024-07-11_B0B69DK8JN,2.0894285382199578
2024-07-11_B0B69G3YRM,2.0894285382199578
2024-07-11_B0B69GN5KJ,2.0894285382199578
2024-07-11_B0B69N4B1S,2.0894285382199578
2024-07-11_B09MR4G722,2.0894285382199578
2024-07-11_B09MR3RSW8,2.0894285382199578
2024-07-11_B09MR4B13C,11.22
2024-07-11_B0BRCXQMS5,29.67
2024-07-11_B0BNKZCWFL,1.54
2024-07-11_B0BRCXDHBX,2.0894285382199578
2024-07-11_B0BG2T78CJ,2.0894285382199578
2024-07-11_B0BG2Z8CY4,2.0894285382199578
2024-07-11_B0BGDWGRQB,2.0894285382199578
2024-07-11_B0BGDX2Z3L,2.0894285382199578
2024-07-11_B0BGDXM13S,2.0894285382199578
2024-07-11_B0BGDXV7FD,2.0894285382199578
2024-07-11_B0BGDZLDX2,2.0894285382199578
2024-07-11_B0BNKYZD2Z,2.0894285382199578
2024-07-11_B0BNKZ88Z5,2.0894285382199578
2024-07-11_B0BNKZ9BJR,2.0894285382199578
2024-07-11_B0BNKZBJX2,2.0894285382199578
2024-07-11_B0BNKYPVM6,2.0894285382199578
2024-07-11_B0BNL11QD8,2.0894285382199578
2024-07-11_B0BNL4S6MB,2.0894285382199578
2024-07-11_B0BRCW79VK,2.0894285382199578
2024-07-11_B0BRCW2B64,2.0894285382199578
2024-07-11_B0BNL5BKMK,2.0894285382199578
2024-07-11_B0BNL4Y2J9,2.0894285382199578
2024-07-11_B0BNL4CB4X,2.0894285382199578
2024-07-11_B0BNL3J36Z,2.0894285382199578
2024-07-11_B0BNL1CG6X,2.0894285382199578
2024-07-11_B0BNL3RDG4,2.0894285382199578
2024-07-11_B0B69SF1BT,2.0894285382199578
2024-07-11_B0BRCXJRX6,2.0894285382199578
2024-07-11_B0BSLWJKSX,2.0894285382199578
2024-07-11_B0BRCXCXCV,2.0894285382199578
2024-07-11_B0CY5QQ49F,2.0894285382199578
2024-07-11_B0BG2PD396,2.0894285382199578
2024-07-11_B0BDRTZTGX,2.0894285382199578
2024-07-11_B0BRCXP7VN,2.0894285382199578
2024-07-11_B0BRCXQRC9,2.0894285382199578
2024-07-11_B0BRCXXBG2,2.0894285382199578
2024-07-11_B0BRCY8QMH,2.0894285382199578
2024-07-11_B0BRCYJ33N,9.255
2024-07-11_B0BRCYJ4SR,1.2
2024-07-11_B0BRCYK4JK,7.53
2024-07-11_B0BRCYQNSW,23.66
2024-07-11_B0BRCYV77T,42.27
2024-07-11_B0BRDCBGFD,1.19
2024-07-11_B0BRDCJWJC,2.0894285382199578
2024-07-11_B0BRCXSTKW,2.0894285382199578
2024-07-11_B0CFV6V981,-2.8107321131447587
2024-07-11_B0C9JLKFPZ,1.1763876677908456
2024-07-11_B0CY5KFQBD,2.0894285382199578
2024-07-11_B0CY5LR4VX,4.42
2024-07-11_B0CR4C5WXS,2.25
2024-07-11_B0CR4BK4FW,2.0894285382199578
2024-07-11_B0CR4C98FS,12.282
2024-07-11_B0CR4BG4ZW,4.26
2024-07-11_B0CR49NR3B,2.0894285382199578
2024-07-11_B0CR49N6MQ,2.0894285382199578
2024-07-11_B0CR49BQRS,2.0894285382199578
2024-07-11_B0CQVLFPBQ,2.0894285382199578
2024-07-11_B0CR4BGLK5,2.0894285382199578
2024-07-12_B09KDXJJ6W,2.3924348275527287
2024-07-12_B09KDLQ2GW,2.3924348275527287
2024-07-12_B0BG2PD396,2.3924348275527287
2024-07-12_B09KDNYCYR,2.3924348275527287
2024-07-12_B09KDPXYG3,2.3924348275527287
2024-07-12_B09KDQ2BWY,2.3924348275527287
2024-07-12_B09KDR64LT,2.3924348275527287
2024-07-12_B09KDTHJ6V,2.3924348275527287
2024-07-12_B09KDVXTP4,2.3924348275527287
2024-07-12_B09KDW1YKQ,2.3924348275527287
2024-07-12_B09KSYL73R,5.65
2024-07-12_B09MR36MLJ,0.57
2024-07-12_B09KDZQJ6P,2.3924348275527287
2024-07-12_B09KSXP3HN,4.91
2024-07-12_B09KTF8ZDQ,0.94
2024-07-12_B09KTFXX6L,3.075
2024-07-12_B09KTJRHC7,21.56
2024-07-12_B09KTMKDKJ,-4.46
2024-07-12_B09MR3RSW8,2.3577663204669967
2024-07-12_B09KTMLQ1N,8.35
2024-07-12_B09KDYY3SB,967.43
2024-07-12_B09KDN7PYR,3.226666666666666
2024-07-12_B09X1F8C23,9.14
2024-07-12_B09MR3XT5G,20.05
2024-07-12_B09MR2FY5D,35.93
2024-07-12_B09X1HV1NL,554.26
2024-07-12_B09MR4Z3H8,25.24
2024-07-12_B09MR4B13C,611.28
2024-07-12_B09MR4Z3H9,2.851428571428571
2024-07-12_B09MR56Q9N,7.31
2024-07-12_B09MR5WS3Y,2.98
2024-07-12_B09X1DHRLN,2.3924348275527287
2024-07-12_B09X1F1L26,2.3924348275527287
2024-07-12_B09MR3Y296,2.3924348275527287
2024-07-12_B09X1FWK8Z,2.3924348275527287
2024-07-12_B09X1JTK49,2.3924348275527287
2024-07-12_B0B31R1ZBV,2.3924348275527287
2024-07-12_B0B31T1XMH,2.3924348275527287
2024-07-12_B0B31V3PKG,2.3924348275527287
2024-07-12_B0B31VFJ6Q,13.02
2024-07-12_B0B31VTH56,0.62
2024-07-12_B0B699PLXD,2.3924348275527287
2024-07-12_B0B69B8R3C,2.3924348275527287
2024-07-12_B0B69FBGN1,2.3924348275527287
2024-07-12_B0B69DK8JN,2.3924348275527287
2024-07-12_B0BDRTZTGX,2.3924348275527287
2024-07-12_B0BRCYV77T,13.09
2024-07-12_B0BG2T78CJ,1.1968333333333334
2024-07-12_B0BGDX2Z3L,12.08
2024-07-12_B0BRCXQRC9,2.3
2024-07-12_B0BGDXM13S,2.3924348275527287
2024-07-12_B0BGDXV7FD,13.95
2024-07-12_B0BGDZLDX2,7.529166666666668
2024-07-12_B0BNKY8RQN,2.3924348275527287
2024-07-12_B0BNKYZD2Z,2.3924348275527287
2024-07-12_B0BNKZ88Z5,2.3924348275527287
2024-07-12_B0BNKZCWFL,2.3924348275527287
2024-07-12_B0BNL3J36Z,2.3924348275527287
2024-07-12_B0BNKYPVM6,2.3924348275527287
2024-07-12_B0BNL5BKMK,2.3924348275527287
2024-07-12_B0BNL5HYLR,2.3924348275527287
2024-07-12_B0BNL5JR7V,2.3924348275527287
2024-07-12_B0BRCW2B64,2.3924348275527287
2024-07-12_B0BRCW79VK,4.9
2024-07-12_B0BRCXCXCV,0.98
2024-07-12_B0BRCXDHBX,2.3924348275527287
2024-07-12_B0B31Y1FDZ,15.86
2024-07-12_B0BRCXQMS5,32.53
2024-07-12_B0BNL46Y7W,0.86
2024-07-12_B0BRCXSTKW,2.3924348275527287
2024-07-12_B0BRCXJRX6,2.3924348275527287
2024-07-12_B0BRCY8QMH,2.3924348275527287
2024-07-12_B0CR49NR3B,2.3924348275527287
2024-07-12_B0CR49BQRS,6.07
2024-07-12_B0BRCYK4JK,4.17
2024-07-12_B0BRCYQNSW,6.9
2024-07-12_B0BRDCBGFD,2.23
2024-07-12_B0BRDCJWJC,2.3924348275527287
2024-07-12_B0BSLVXHYJ,2.3924348275527287
2024-07-12_B0C9JLKFPZ,2.3924348275527287
2024-07-12_B0CFV6V981,21.06
2024-07-12_B0CR49N6MQ,1.25
2024-07-12_B0BRCYJ33N,8.27
2024-07-12_B0CR4BG4ZW,3.69
2024-07-12_B0CR4BGLK5,2.3924348275527287
2024-07-12_B0CR4BK4FW,2.3924348275527287
2024-07-12_B0CR4C5WXS,2.3924348275527287
2024-07-12_B0CR4C98FS,2.3924348275527287
2024-07-12_B0CY5KFQBD,7.49
2024-07-12_B0CY5LR4VX,35.71
2024-07-12_B0BGDWGRQB,1.5
2024-07-12_B0CY5QQ49F,2.3924348275527287
2024-07-12_B0BRCXXBG2,2.3924348275527287
2024-07-13_B09KDVXTP4,2.1999945763386215
2024-07-13_B09KDTHJ6V,2.1999945763386215
2024-07-13_B0BDRTZTGX,2.1999945763386215
2024-07-13_B09KDQ2BWY,2.1999945763386215
2024-07-13_B09KDN7PYR,2.1999945763386215
2024-07-13_B09KDYY3SB,10.46
2024-07-13_B09KDR64LT,1.39
2024-07-13_B09KDW1YKQ,2.1999945763386215
2024-07-13_B09KTF8ZDQ,2.1999945763386215
2024-07-13_B09KDZQJ6P,2.1999945763386215
2024-07-13_B09MR3XT5G,4.28
2024-07-13_B09KSXP3HN,99.22
2024-07-13_B09KTFXX6L,19.55
2024-07-13_B09KTJRHC7,27.21
2024-07-13_B09KTMKDKJ,30.31
2024-07-13_B09KTMLQ1N,33.43
2024-07-13_B09MR3Y296,2.35
2024-07-13_B09MR2FY5D,16.8
2024-07-13_B09KDXJJ6W,0.54
2024-07-13_B09KSYL73R,40.71
2024-07-13_B0B31T1XMH,1.66
2024-07-13_B0B69FBGN1,2.1999945763386215
2024-07-13_B09MR3RSW8,2.1999945763386215
2024-07-13_B09MR4Z3H9,2.1999945763386215
2024-07-13_B0B31R1ZBV,2.1999945763386215
2024-07-13_B09MR5WS3Y,2.1999945763386215
2024-07-13_B09X1F1L26,2.1999945763386215
2024-07-13_B09X1F8C23,5.76
2024-07-13_B09X1FWK8Z,3.2469999999999994
2024-07-13_B09X1HV1NL,10.48
2024-07-13_B09X1JTK49,0.9
2024-07-13_B09MR56Q9N,8.4
2024-07-13_B0B31Y1FDZ,1.49
2024-07-13_B0B31V3PKG,2.1999945763386215
2024-07-13_B0B31VFJ6Q,10.795
2024-07-13_B0B699PLXD,1.19
2024-07-13_B0B69B8R3C,2.1999945763386215
2024-07-13_B0B69C4GST,2.1999945763386215
2024-07-13_B09KDLQ2GW,22.92
2024-07-13_B0B69DK8JN,-0.03
2024-07-13_B09MR4B13C,12.32
2024-07-13_B09MR4Z3H8,18.93
2024-07-13_B0B69SF1BT,1.23
2024-07-13_B0BRCYQNSW,17.02
2024-07-13_B0BG2PD396,1.58
2024-07-13_B0BNL5CJ8G,2.1999945763386215
2024-07-13_B0BGDWGRQB,2.1999945763386215
2024-07-13_B0BRCXQMS5,16.75
2024-07-13_B0BGDX2Z3L,1.37
2024-07-13_B0BGDXV7FD,2.1999945763386215
2024-07-13_B0BNKY8RQN,2.1999945763386215
2024-07-13_B0BNKYPVM6,2.1999945763386215
2024-07-13_B0BNL3J36Z,2.1999945763386215
2024-07-13_B0BRCXQRC9,2.1999945763386215
2024-07-13_B0BNL5BKMK,2.1999945763386215
2024-07-13_B0BNL5HYLR,2.1999945763386215
2024-07-13_B0BRCW79VK,2.1999945763386215
2024-07-13_B0BRCXP7VN,2.1999945763386215
2024-07-13_B0BRCXDHBX,2.1999945763386215
2024-07-13_B0BRCXCXCV,2.1999945763386215
2024-07-13_B0BRCXJRX6,2.1999945763386215
2024-07-13_B0BRCW2B64,2.1999945763386215
2024-07-13_B0B69DD2C7,2.1999945763386215
2024-07-13_B0BNKYZD2Z,2.1999945763386215
2024-07-13_B0CR49BQRS,13.66
2024-07-13_B0BNKZ88Z5,3.74
2024-07-13_B0BG2T78CJ,2.1999945763386215
2024-07-13_B0BRCXXBG2,2.1999945763386215
2024-07-13_B0BRCYJ33N,17.78
2024-07-13_B0BRCYK4JK,47.26
2024-07-13_B0BNL5JR7V,0.8
2024-07-13_B0BRCYV77T,4.23
2024-07-13_B0BRDCBGFD,0.26
2024-07-13_B0BRDCJWJC,2.1999945763386215
2024-07-13_B0C9JLKFPZ,2.1999945763386215
2024-07-13_B0CFV6V981,15.33
2024-07-13_B0CR49N6MQ,1.21
2024-07-13_B0BSLVXHYJ,2.1999945763386215
2024-07-13_B0CY5LR4VX,10.088666666666665
2024-07-13_B0CR4BG4ZW,37.33
2024-07-13_B0CR4BGLK5,30.52
2024-07-13_B0CR4BK4FW,0.5433333333333333
2024-07-13_B0CR4C5WXS,2.1999945763386215
2024-07-13_B0CR4C98FS,2.1999945763386215
2024-07-13_B0CY5KFQBD,2.1999945763386215
2024-07-13_B0CR49NR3B,2.1999945763386215
2024-07-13_B0CY5QQ49F,2.1999945763386215
2024-07-14_B09KDR64LT,2.300891214645939
2024-07-14_B09KDQ2BWY,2.300891214645939
2024-07-14_B09KDPXYG3,2.300891214645939
2024-07-14_B09KDYY3SB,18.19
2024-07-14_B09KDLQ2GW,1.24
2024-07-14_B0BDRTZTGX,2.300891214645939
2024-07-14_B09KDTHJ6V,2.300891214645939
2024-07-14_B09KDN7PYR,2.300891214645939
2024-07-14_B09KDW1YKQ,2.300891214645939
2024-07-14_B09MR2MLZH,2.300891214645939
2024-07-14_B09KDZQJ6P,2.300891214645939
2024-07-14_B09MR3RSW8,2.300891214645939
2024-07-14_B09KSYL73R,25.97
2024-07-14_B09KTF8ZDQ,1.22
2024-07-14_B09KTFXX6L,4.154
2024-07-14_B09KTJRHC7,1.396666666666667
2024-07-14_B09KTMKDKJ,2.300891214645939
2024-07-14_B09KTMLQ1N,7.26
2024-07-14_B09MR3XT5G,11.58
2024-07-14_B09KDXJJ6W,0.4
2024-07-14_B09KSXP3HN,6.57
2024-07-14_B09MR4Z3H9,1.36
2024-07-14_B09MR3Y296,2.300891214645939
2024-07-14_B0B31R1ZBV,2.300891214645939
2024-07-14_B09MR36MLJ,2.300891214645939
2024-07-14_B09MR56Q9N,14.6
2024-07-14_B09MR5WS3Y,1.27
2024-07-14_B09X1DHRLN,2.300891214645939
2024-07-14_B09X1F1L26,2.300891214645939
2024-07-14_B09X1F8C23,7.4375
2024-07-14_B09X1HV1NL,31.93
2024-07-14_B09X1JTK49,4.36
2024-07-14_B09MR4B13C,5.61
2024-07-14_B09MR4Z3H8,22.94
2024-07-14_B0B31SM3ZR,2.0251190476190475
2024-07-14_B0B31T1XMH,2.300891214645939
2024-07-14_B0B31V3PKG,2.300891214645939
2024-07-14_B0B31VFJ6Q,53.08
2024-07-14_B0B31VTH56,0.62
2024-07-14_B0B31Y1FDZ,2.300891214645939
2024-07-14_B0B699PLXD,2.300891214645939
2024-07-14_B0B69B8R3C,2.300891214645939
2024-07-14_B0B69DD2C7,2.300891214645939
2024-07-14_B0B69DK8JN,2.300891214645939
2024-07-14_B0BDRQWBK9,2.300891214645939
2024-07-14_B09MR2FY5D,15.08
2024-07-14_B0BG2PD396,3.47
2024-07-14_B0BNL5BKMK,2.300891214645939
2024-07-14_B0BRCXQRC9,36.57
2024-07-14_B0BGDXM13S,1.81
2024-07-14_B0BGDXV7FD,2.300891214645939
2024-07-14_B0BGDZLDX2,2.300891214645939
2024-07-14_B0BNKYPVM6,2.300891214645939
2024-07-14_B0BNKYZD2Z,2.300891214645939
2024-07-14_B0BNKZ88Z5,2.300891214645939
2024-07-14_B0BNKZCWFL,2.300891214645939
2024-07-14_B0BRCXSTKW,2.300891214645939
2024-07-14_B0BGDWGRQB,2.300891214645939
2024-07-14_B0BRCXDHBX,2.300891214645939
2024-07-14_B0BNL5HYLR,2.300891214645939
2024-07-14_B0BRCXP7VN,2.300891214645939
2024-07-14_B0BRCXJRX6,2.300891214645939
2024-07-14_B0BRCXQMS5,3.56
2024-07-14_B0BRCXCXCV,2.1666666666666665
2024-07-14_B0BRCW79VK,2.300891214645939
2024-07-14_B0BRCW2B64,2.300891214645939
2024-07-14_B0BGDX2Z3L,10.82
2024-07-14_B0BNL5CJ8G,2.83
2024-07-14_B0CY5LR4VX,2.300891214645939
2024-07-14_B0BNL3J36Z,2.300891214645939
2024-07-14_B0CY5QQ49F,2.300891214645939
2024-07-14_B0BRCY8QMH,2.300891214645939
2024-07-14_B0BRCYJ33N,43.21
2024-07-14_B0BRCYJ4SR,4.44
2024-07-14_B0BRCYK4JK,55.09666666666667
2024-07-14_B0BRCYQNSW,32.95
2024-07-14_B0BRCYV77T,21.45
2024-07-14_B0BRDCBGFD,1.9
2024-07-14_B0BRDCJWJC,2.300891214645939
2024-07-14_B0C9JLKFPZ,2.300891214645939
2024-07-14_B0CFV6V981,0.8734091629686658
2024-07-14_B0CR49BQRS,2.275123639323127
2024-07-14_B0BG2VYWSG,2.300891214645939
2024-07-14_B0BRCXXBG2,2.300891214645939
2024-07-14_B0CR49NR3B,2.300891214645939
2024-07-14_B0CR4BG4ZW,2.300891214645939
2024-07-14_B0CR4BGLK5,2.300891214645939
2024-07-14_B0CR4BK4FW,2.300891214645939
2024-07-14_B0CR4C5WXS,2.300891214645939
2024-07-14_B0CR4C98FS,2.300891214645939
2024-07-14_B0CY5KFQBD,2.300891214645939
2024-07-14_B0CR49N6MQ,2.300891214645939
2024-07-15_B09KDTHJ6V,2.0368734870848053
2024-07-15_B09KDR64LT,2.0368734870848053
2024-07-15_B09KDLQ2GW,23.9
2024-07-15_B09KDQ2BWY,15.4
2024-07-15_B09MR3RSW8,2.0368734870848053
2024-07-15_B09KDN7PYR,2.0368734870848053
2024-07-15_B0BDRS6R5Z,2.0368734870848053
2024-07-15_B09KDTS4DC,2.0368734870848053
2024-07-15_B09KDYY3SB,2.0368734870848053
2024-07-15_B09KDPXYG3,2.0368734870848053
2024-07-15_B09KDVXTP4,2.0368734870848053
2024-07-15_B09KSYL73R,6.713333333333333
2024-07-15_B09KDZQJ6P,2.1325
2024-07-15_B09MR36MLJ,2.0368734870848053
2024-07-15_B09KSXP3HN,4.26
2024-07-15_B09KT5HMNY,1.78
2024-07-15_B09KTF8ZDQ,2.0368734870848053
2024-07-15_B09KTFXX6L,30.52
2024-07-15_B09KTJRHC7,1.75
2024-07-15_B09KTMKDKJ,11.17
2024-07-15_B09KTMLQ1N,34.98
2024-07-15_B09KDW1YKQ,3.51
2024-07-15_B09KDXJJ6W,2.0368734870848053
2024-07-15_B09X1JTK49,2.0368734870848053
2024-07-15_B09MR3XT5G,8.02
2024-07-15_B09MR2FY5D,33.27
2024-07-15_B09MR4G722,2.33
2024-07-15_B09MR4Z3H8,18.75
2024-07-15_B09MR56Q9N,36.67
2024-07-15_B09MR5WS3Y,1.1405714285714286
2024-07-15_B09X1DHRLN,2.0368734870848053
2024-07-15_B09X1F1L26,2.0368734870848053
2024-07-15_B09X1F8C23,8.75
2024-07-15_B09X1HV1NL,41.47
2024-07-15_B09MR4Z3H9,1.75
2024-07-15_B0B31Y1FDZ,2.0368734870848053
2024-07-15_B0B31R1ZBV,2.0368734870848053
2024-07-15_B0B31T1XMH,2.0368734870848053
2024-07-15_B0B31V3PKG,2.0368734870848053
2024-07-15_B0B31VFJ6Q,21.29
2024-07-15_B0B31VTH56,-0.3
2024-07-15_B0B69B8R3C,2.0368734870848053
2024-07-15_B0B69C4GST,2.0368734870848053
2024-07-15_B0B69DD2C7,2.0368734870848053
2024-07-15_B0B69DK8JN,2.0368734870848053
2024-07-15_B0B69FBGN1,2.0368734870848053
2024-07-15_B09MR3Y296,8.347999999999999
2024-07-15_B09MR2MLZH,2.5233333333333334
2024-07-15_B09MR4B13C,17.8
2024-07-15_B0CR4C98FS,1.05
2024-07-15_B0BNL1MQ48,2.0368734870848053
2024-07-15_B0BG2VYWSG,2.0368734870848053
2024-07-15_B0BGDWGRQB,2.0368734870848053
2024-07-15_B0BGDX2Z3L,2.0368734870848053
2024-07-15_B0BGDXM13S,2.0368734870848053
2024-07-15_B0BGDXV7FD,2.0368734870848053
2024-07-15_B0BGDZLDX2,2.0368734870848053
2024-07-15_B0BNKYZD2Z,2.0368734870848053
2024-07-15_B0BNKZ88Z5,2.0368734870848053
2024-07-15_B0BNKZCWFL,2.0368734870848053
2024-07-15_B0BRCXQMS5,20.21
2024-07-15_B0BNKYPVM6,4.5183333333333335
2024-07-15_B0BRCXJRX6,2.0368734870848053
2024-07-15_B0BNL3ZV7H,2.0368734870848053
2024-07-15_B0BRCXDHBX,2.0368734870848053
2024-07-15_B0BRCXCXCV,2.0368734870848053
2024-07-15_B0BRCXP7VN,2.0368734870848053
2024-07-15_B0BNL5BKMK,2.0368734870848053
2024-07-15_B0BRCW2B64,2.0368734870848053
2024-07-15_B0BNL5HYLR,2.0368734870848053
2024-07-15_B0BNL5CJ8G,2.0368734870848053
2024-07-15_B0B69SF1BT,2.0368734870848053
2024-07-15_B0BNL3J36Z,2.0368734870848053
2024-07-15_B0CY5QQ49F,82.2
2024-07-15_B0BRCW79VK,2.97
2024-07-15_B0BG2PD396,2.0368734870848053
2024-07-15_B0BRCXSTKW,2.0368734870848053
2024-07-15_B0BDRTZTGX,2.0368734870848053
2024-07-15_B0BRCXQRC9,2.0368734870848053
2024-07-15_B0BRCXXBG2,2.0368734870848053
2024-07-15_B0BRCY8QMH,2.0368734870848053
2024-07-15_B0BRCYJ33N,26.11
2024-07-15_B0BRCYK4JK,4.4975
2024-07-15_B0BRCYQNSW,28.8
2024-07-15_B0BRCYV77T,2463.44
2024-07-15_B0BRDCBGFD,2.43
2024-07-15_B0BRDCJWJC,2.0368734870848053
2024-07-15_B0BRCYJ4SR,2.0368734870848053
2024-07-15_B0CR4BK4FW,2.0368734870848053
2024-07-15_B0CFV6V981,1.95
2024-07-15_B0CR49BQRS,1.91
2024-07-15_B0CR49N6MQ,2.0368734870848053
2024-07-15_B0CR49NR3B,2.0368734870848053
2024-07-15_B0CR4BG4ZW,2.0368734870848053
2024-07-15_B0CR4BGLK5,12.06
2024-07-15_B0CY5LR4VX,50.19
2024-07-15_B0CR4C5WXS,0.94
2024-07-15_B0CY5KFQBD,2.0368734870848053
2024-07-15_B0C9JLKFPZ,2.0368734870848053
2024-07-16_B09KDTS4DC,3.306159330998204
2024-07-16_B09KSXP3HN,14.936666666666666
2024-07-16_B09KDTHJ6V,3.344
2024-07-16_B09KDW1YKQ,3.306159330998204
2024-07-16_B09KDVXTP4,3.306159330998204
2024-07-16_B09KDR64LT,3.306159330998204
2024-07-16_B09KDLQ2GW,9.08
2024-07-16_B09KDPXYG3,1.61
2024-07-16_B09KDNYCYR,3.306159330998204
2024-07-16_B0BGDXV7FD,14.75
2024-07-16_B09KDXJJ6W,1.23
2024-07-16_B09KDQ2BWY,3.306159330998204
2024-07-16_B09KDYY3SB,25.0
2024-07-16_B09MR36MLJ,3.63
2024-07-16_B09KSYL73R,5.9
2024-07-16_B09MR4D874,83.47
2024-07-16_B09KT5HMNY,3.306159330998204
2024-07-16_B09KTF8ZDQ,3.306159330998204
2024-07-16_B09KTFXX6L,95.53
2024-07-16_B09KTJRHC7,30.2
2024-07-16_B09KTMKDKJ,1.3
2024-07-16_B09KTMLQ1N,14.82
2024-07-16_B09MR2FY5D,31.48
2024-07-16_B09MR2MLZH,1.92
2024-07-16_B09MR3XT5G,2.96
2024-07-16_B09MR3Y296,0.18
2024-07-16_B09MR4G722,3.306159330998204
2024-07-16_B09KDZQJ6P,3.306159330998204
2024-07-16_B09KDN7PYR,3.306159330998204
2024-07-16_B0B31SM3ZR,3.306159330998204
2024-07-16_B09MR4Z3H8,10.14
2024-07-16_B09X1JTK49,0.6316666666666667
2024-07-16_B0B31VFJ6Q,7.4
2024-07-16_B0B31T1XMH,0.29
2024-07-16_B0B31SVP2Q,3.306159330998204
2024-07-16_B09MR4B13C,22.713333333333335
2024-07-16_B0B31R1ZBV,1.74
2024-07-16_B09X1FWK8Z,3.306159330998204
2024-07-16_B09X1HV1NL,19.11
2024-07-16_B09X1F8C23,62.1
2024-07-16_B09X1F1L26,0.46
2024-07-16_B09MR56Q9N,206.15
2024-07-16_B09MR5WS3Y,3.99
2024-07-16_B0B31Y1FDZ,3.306159330998204
2024-07-16_B0B31VTH56,3.306159330998204
2024-07-16_B0BG2T78CJ,3.306159330998204
2024-07-16_B0B699PLXD,3.306159330998204
2024-07-16_B0B69C4GST,3.306159330998204
2024-07-16_B0B69DK8JN,3.306159330998204
2024-07-16_B0B69FBGN1,3.306159330998204
2024-07-16_B0B69GN5KJ,3.306159330998204
2024-07-16_B0B69N4B1S,3.306159330998204
2024-07-16_B0B69SF1BT,3.306159330998204
2024-07-16_B0BDRQWBK9,3.306159330998204
2024-07-16_B0BDRS6R5Z,3.306159330998204
2024-07-16_B0BDRTZTGX,3.306159330998204
2024-07-16_B0BG2PD396,3.306159330998204
2024-07-16_B0BGDWGRQB,3.306159330998204
2024-07-16_B09MR4Z3H9,3.306159330998204
2024-07-16_B0BGDX2Z3L,22.31
2024-07-16_B09MR3RSW8,11.099750000000002
2024-07-16_B0BGDZLDX2,3.306159330998204
2024-07-16_B0BNL3J36Z,3.306159330998204
2024-07-16_B0BRCXDHBX,3.306159330998204
2024-07-16_B0BNKYZD2Z,3.306159330998204
2024-07-16_B0BNKZ5BR1,3.306159330998204
2024-07-16_B0BNKZBJX2,3.306159330998204
2024-07-16_B0BNKZCWFL,3.306159330998204
2024-07-16_B0BNKZF51P,3.306159330998204
2024-07-16_B0BNL117VT,3.306159330998204
2024-07-16_B0BNL11QD8,3.306159330998204
2024-07-16_B0BNL13PNY,3.306159330998204
2024-07-16_B0BNL1MQ48,3.306159330998204
2024-07-16_B0BNL1RDVC,3.306159330998204
2024-07-16_B0BNL1WL6R,3.306159330998204
2024-07-16_B0BRCXJRX6,7.802666666666666
2024-07-16_B0BNL2VK7L,0.31
2024-07-16_B0BNL3RDG4,3.306159330998204
2024-07-16_B0BNL5LCM5,3.306159330998204
2024-07-16_B0BNL3ZV7H,3.306159330998204
2024-07-16_B0BRCW2B64,3.306159330998204
2024-07-16_B0BNL7TJRT,3.306159330998204
2024-07-16_B0BNL6H152,3.306159330998204
2024-07-16_B0BRCW79VK,3.306159330998204
2024-07-16_B0BNL5HYLR,3.306159330998204
2024-07-16_B0BNL4Y2J9,3.306159330998204
2024-07-16_B0BNL4S7GH,3.306159330998204
2024-07-16_B0BNL5CJ8G,3.306159330998204
2024-07-16_B0BNKZ88Z5,3.306159330998204
2024-07-16_B0BNL5BKMK,3.306159330998204
2024-07-16_B0BNKZ9BJR,3.306159330998204
2024-07-16_B0CR4C5WXS,3.306159330998204
2024-07-16_B0BRCXCXCV,16.07
2024-07-16_B0CY5QQ49F,20.65
2024-07-16_B0BRCXQMS5,45.38
2024-07-16_B0BRCXP7VN,0.46
2024-07-16_B0BRCXSTKW,3.306159330998204
2024-07-16_B0BRCXXBG2,3.306159330998204
2024-07-16_B0BRCY8QMH,3.306159330998204
2024-07-16_B0BRCYJ33N,10.16
2024-07-16_B0BRCYJ4SR,3.58
2024-07-16_B0BRCYK4JK,13.698333333333332
2024-07-16_B0BRCYQNSW,23.35
2024-07-16_B0BRCYV77T,36.19
2024-07-16_B0BRDCBGFD,0.88
2024-07-16_B0BRDCJWJC,3.306159330998204
2024-07-16_B0BSLTZV4Z,3.306159330998204
2024-07-16_B0BRCXQRC9,7.11
2024-07-16_B0BSLWJKSX,0.83
2024-07-16_B0BSLVXHYJ,3.306159330998204
2024-07-16_B0CY5KFQBD,19.66
2024-07-16_B0CY5LR4VX,54.45
2024-07-16_B0CR4C98FS,9.482000000000001
2024-07-16_B0BNKYW36G,3.306159330998204
2024-07-16_B0CR4BGLK5,9.66
2024-07-16_B0CR4BK4FW,1.7
2024-07-16_B0CR49NR3B,3.306159330998204
2024-07-16_B0CR49N6MQ,7.68
2024-07-16_B0CR49BQRS,22.28
2024-07-16_B0CFV6V981,1.83
2024-07-16_B0C9JLKFPZ,26.79
2024-07-16_B0CR4BG4ZW,1176.59
2024-07-17_B09KDTHJ6V,1.08
2024-07-17_B09KDVXTP4,3.577970398042285
